,datetime,open,high,low,close,volume
1192,2021-04-07,57990.03,58655.0,55473.0,55953.45,71228.40566
1193,2021-04-08,55953.44,58153.31,55700.0,58077.52,44283.14702
1194,2021-04-09,58077.52,58894.9,57654.0,58142.54,40831.88491
1195,2021-04-10,58142.55,61500.0,57900.01,59769.13,69906.42412
1196,2021-04-11,59769.13,60699.0,59232.52,60002.43,41156.71539
1197,2021-04-12,59998.8,61300.0,59350.59,59860.0,56375.03712
1198,2021-04-13,59860.01,63777.77,59805.15,63575.0,82848.68875
1199,2021-04-14,63575.01,64854.0,61301.0,62959.53,82616.34399
1200,2021-04-15,62959.53,63800.0,62020.0,63159.98,51649.70034
1201,2021-04-16,63158.74,63520.61,60000.0,61334.8,91764.13988
1202,2021-04-17,61334.81,62506.05,59580.91,60006.66,58912.25613
1203,2021-04-18,60006.67,60499.0,50931.3,56150.01,124882.1318
1204,2021-04-19,56150.01,57526.81,54221.58,55633.14,78229.04227
1205,2021-04-20,55633.14,57076.24,53329.96,56425.0,72744.48215
1206,2021-04-21,56425.0,56757.91,53536.02,53787.63,66984.75691
1207,2021-04-22,53787.62,55521.48,50500.0,51690.96,104656.6313
1208,2021-04-23,51690.95,52131.85,47500.0,51125.14,132230.7807
1209,2021-04-24,51110.56,51166.22,48657.14,50047.84,55361.51257
1210,2021-04-25,50047.84,50567.91,46930.0,49066.77,58255.645
1211,2021-04-26,49066.76,54356.62,48753.44,54001.39,86310.80212
1212,2021-04-27,54001.38,55460.0,53222.0,55011.97,54064.03468
1213,2021-04-28,55011.97,56428.0,53813.16,54846.22,55130.45902
1214,2021-04-29,54846.23,55195.84,52330.94,53555.0,52486.01946
1215,2021-04-30,53555.0,57963.0,53013.01,57694.27,68578.91005
1216,2021-05-01,57697.25,58458.07,56956.14,57800.37,42600.35184
1217,2021-05-02,57797.35,57911.02,56035.25,56578.21,36812.87886
1218,2021-05-03,56578.21,58981.44,56435.0,57169.39,57649.93129
1219,2021-05-04,57169.39,57200.0,53046.69,53200.01,85324.6259
1220,2021-05-05,53205.05,58069.82,52900.0,57436.11,77263.92344
1221,2021-05-06,57436.11,58360.0,55200.0,56393.68,70181.67191
1222,2021-05-07,56393.68,58650.0,55241.63,57314.75,74542.74783
1223,2021-05-08,57315.49,59500.0,56900.0,58862.05,69709.90603
1224,2021-05-09,58866.53,59300.0,56235.66,58240.84,69806.11991
1225,2021-05-10,58240.83,59500.0,53400.0,55816.14,89586.34925
1226,2021-05-11,55816.14,56862.43,54370.0,56670.02,64329.54055
1227,2021-05-12,56670.02,58000.01,48600.0,49631.32,99842.78984
1228,2021-05-13,49537.15,51367.19,46000.0,49670.97,147332.0021
1229,2021-05-14,49671.92,51483.0,48799.75,49841.45,80082.20431
1230,2021-05-15,49844.16,50700.0,46555.0,46762.99,89437.44936
1231,2021-05-16,46762.99,49795.89,43825.39,46431.5,114269.8128
1232,2021-05-17,46426.83,46686.0,42001.0,43538.04,166657.1727
1233,2021-05-18,43538.02,45799.29,42250.02,42849.78,116979.8608
1234,2021-05-19,42849.78,43584.9,30000.0,36690.09,354347.2432
1235,2021-05-20,36671.23,42451.67,34850.0,40526.64,203017.5969
1236,2021-05-21,40525.39,42200.0,33488.0,37252.01,202100.8883
1237,2021-05-22,37263.35,38829.0,35200.62,37449.73,126542.2437
1238,2021-05-23,37458.51,38270.64,31111.01,34655.25,217136.0466
1239,2021-05-24,34681.44,39920.0,34031.0,38796.29,161630.894
1240,2021-05-25,38810.99,39791.77,36419.62,38324.72,111996.2284
1241,2021-05-26,38324.72,40841.0,37800.44,39241.91,104780.7734
1242,2021-05-27,39241.92,40411.14,37134.27,38529.98,86547.15879
1243,2021-05-28,38529.99,38877.83,34684.0,35663.49,135377.6297
1244,2021-05-29,35661.79,37338.58,33632.76,34605.15,112663.0927
1245,2021-05-30,34605.15,36488.0,33379.0,35641.27,73535.38697
1246,2021-05-31,35641.26,37499.0,34153.84,37253.81,94160.73529
1247,2021-06-01,37253.82,37894.81,35666.0,36693.09,81234.66377
1248,2021-06-02,36694.85,38225.0,35920.0,37568.68,67587.3725
1249,2021-06-03,37568.68,39476.0,37170.0,39246.79,75889.10601
1250,2021-06-04,39246.78,39289.07,35555.15,36829.0,91317.79925
1251,2021-06-05,36829.15,37925.0,34800.0,35513.2,70459.62149
1252,2021-06-06,35516.07,36480.0,35222.0,35796.31,47650.20664
1253,2021-06-07,35796.31,36900.0,33300.0,33552.79,77574.95257
1254,2021-06-08,33556.96,34068.01,31000.0,33380.81,123251.189
1255,2021-06-09,33380.8,37534.79,32396.82,37388.05,136607.5975
1256,2021-06-10,37388.05,38491.0,35782.0,36675.72,109527.2849
1257,2021-06-11,36677.83,37680.4,35936.77,37331.98,78466.0053
1258,2021-06-12,37331.98,37463.63,34600.36,35546.11,87717.54999
1259,2021-06-13,35546.12,39380.0,34757.0,39020.57,86921.02556
1260,2021-06-14,39020.56,41064.05,38730.0,40516.29,108522.3919
1261,2021-06-15,40516.28,41330.0,39506.4,40144.04,80679.62284
1262,2021-06-16,40143.8,40527.14,38116.01,38349.01,87771.97694
1263,2021-06-17,38349.0,39559.88,37365.0,38092.97,79541.30712
1264,2021-06-18,38092.97,38202.84,35129.29,35819.84,95228.04294
1265,2021-06-19,35820.48,36457.0,34803.52,35483.72,68712.44946
1266,2021-06-20,35483.72,36137.72,33336.0,35600.16,89878.17085
1267,2021-06-21,35600.17,35750.0,31251.23,31608.93,168778.8732
1268,2021-06-22,31614.12,33298.78,28805.0,32509.56,204208.1798
1269,2021-06-23,32509.56,34881.0,31683.0,33678.07,126966.1006
1270,2021-06-24,33675.07,35298.0,32286.57,34663.09,86625.80426
1271,2021-06-25,34663.08,35500.0,31275.0,31584.45,116061.1304
1272,2021-06-26,31576.09,32730.0,30151.0,32283.65,107820.3753
1273,2021-06-27,32283.65,34749.0,31973.45,34700.34,96613.24421
1274,2021-06-28,34702.49,35297.71,33862.72,34494.89,82222.26782
1275,2021-06-29,34494.89,36600.0,34225.43,35911.73,90788.79622
1276,2021-06-30,35911.72,36100.0,34017.55,35045.0,77152.19763
1277,2021-07-01,35045.0,35057.57,32711.0,33504.69,71708.26611
1278,2021-07-02,33502.33,33977.04,32699.0,33786.55,56172.18138
1279,2021-07-03,33786.54,34945.61,33316.73,34669.13,43044.57864
1280,2021-07-04,34669.12,35967.85,34357.15,35286.51,43703.47579
1281,2021-07-05,35288.13,35293.78,33125.55,33690.14,64123.87425
1282,2021-07-06,33690.15,35118.88,33532.0,34220.01,58210.59635
1283,2021-07-07,34220.02,35059.09,33777.77,33862.12,53807.52168
1284,2021-07-08,33862.11,33929.64,32077.0,32875.71,70136.48032
1285,2021-07-09,32875.71,34100.0,32261.07,33815.81,47153.9399
1286,2021-07-10,33815.81,34262.0,33004.78,33502.87,34761.17547
1287,2021-07-11,33502.87,34666.0,33306.47,34258.99,31572.64745
1288,2021-07-12,34259.0,34678.43,32658.34,33086.63,48181.40376
1289,2021-07-13,33086.94,33340.0,32202.25,32729.77,41126.36101
1290,2021-07-14,32729.12,33114.03,31550.0,32820.02,46777.82348
1291,2021-07-15,32820.03,33185.25,31133.0,31880.0,51639.57635
1292,2021-07-16,31874.49,32249.18,31020.0,31383.87,48499.86415
1293,2021-07-17,31383.86,31955.92,31164.31,31520.07,34012.24213
1294,2021-07-18,31520.07,32435.0,31108.97,31778.56,35923.71619
1295,2021-07-19,31778.57,31899.0,30407.44,30839.65,47340.4685
1296,2021-07-20,30839.65,31063.07,29278.0,29790.35,61034.04902
1297,2021-07-21,29790.34,32858.0,29482.61,32144.51,82796.26513
1298,2021-07-22,32144.51,32591.35,31708.0,32287.83,46148.09243
1299,2021-07-23,32287.58,33650.0,31924.32,33634.09,50112.86363
1300,2021-07-24,33634.1,34500.0,33401.14,34258.14,47977.55014
1301,2021-07-25,34261.51,35398.0,33851.12,35381.02,47852.92831
1302,2021-07-26,35381.02,40550.0,35205.78,37237.6,152452.5127
1303,2021-07-27,37241.33,39542.61,36383.0,39457.87,88397.26702
1304,2021-07-28,39456.61,40900.0,38772.0,40019.56,101344.5284
1305,2021-07-29,40019.57,40640.0,39200.0,40016.48,53998.43928
1306,2021-07-30,40018.49,42316.71,38313.23,42206.37,73602.78481
1307,2021-07-31,42206.36,42448.0,41000.15,41461.83,44849.79101
1308,2021-08-01,41461.84,42599.0,39422.01,39845.44,53953.18633
1309,2021-08-02,39850.27,40480.01,38690.0,39147.82,50837.35195
1310,2021-08-03,39146.86,39780.0,37642.03,38207.05,57117.43585
1311,2021-08-04,38207.04,39969.66,37508.56,39723.18,52329.35243
1312,2021-08-05,39723.17,41350.0,37332.7,40862.46,84343.75562
1313,2021-08-06,40862.46,43392.43,39853.86,42836.87,75753.94135
1314,2021-08-07,42836.87,44700.0,42446.41,44572.54,73396.74081
1315,2021-08-08,44572.54,45310.0,43261.0,43794.37,69329.0927
1316,2021-08-09,43794.36,46454.15,42779.0,46253.4,74587.88485
1317,2021-08-10,46248.87,46700.0,44589.46,45584.99,53814.64342
1318,2021-08-11,45585.0,46743.47,45341.14,45511.0,52734.90198
1319,2021-08-12,45510.67,46218.12,43770.0,44399.0,55266.10878
1320,2021-08-13,44400.06,47886.0,44217.39,47800.0,48239.37043
1321,2021-08-14,47799.99,48144.0,45971.03,47068.51,46114.35902
1322,2021-08-15,47068.5,47372.27,45500.0,46973.82,42110.71133
1323,2021-08-16,46973.82,48053.83,45660.0,45901.29,52480.57401
1324,2021-08-17,45901.3,47160.0,44376.0,44695.95,57039.34163
1325,2021-08-18,44695.95,46000.0,44203.28,44705.29,54099.41599
1326,2021-08-19,44699.37,47033.0,43927.7,46760.62,53411.75392
1327,2021-08-20,46760.62,49382.99,46622.99,49322.47,56850.35223
1328,2021-08-21,49322.47,49757.04,48222.0,48821.87,46745.13658
1329,2021-08-22,48821.88,49500.0,48050.0,49239.22,37007.8878
1330,2021-08-23,49239.22,50500.0,49029.0,49488.85,52462.54195
1331,2021-08-24,49488.85,49860.0,47600.0,47674.01,51014.59475
1332,2021-08-25,47674.01,49264.3,47126.28,48973.32,44655.83034
1333,2021-08-26,48973.32,49352.84,46250.0,46843.87,49371.27777
1334,2021-08-27,46843.86,49149.93,46348.0,49069.9,42068.10497
1335,2021-08-28,49069.9,49299.0,48346.88,48895.35,26681.06379
1336,2021-08-29,48895.35,49632.27,47762.54,48767.83,32652.28347
1337,2021-08-30,48767.84,48888.61,46853.0,46982.91,40288.35083
1338,2021-08-31,46982.91,48246.11,46700.0,47100.89,48645.52737
1339,2021-09-01,47100.89,49156.0,46512.0,48810.52,49904.65528
1340,2021-09-02,48810.51,50450.13,48584.06,49246.64,54410.77054
1341,2021-09-03,49246.63,51000.0,48316.84,49999.14,59025.64416
1342,2021-09-04,49998.0,50535.69,49370.0,49915.64,34664.65959
1343,2021-09-05,49917.54,51900.0,49450.0,51756.88,40544.83587
1344,2021-09-06,51756.88,52780.0,50969.33,52663.9,49249.66708
1345,2021-09-07,52666.2,52920.0,42843.05,46863.73,123048.8027
1346,2021-09-08,46868.57,47340.99,44412.02,46048.31,65069.3152
1347,2021-09-09,46048.31,47399.97,45513.08,46395.14,50651.66002
1348,2021-09-10,46395.14,47033.0,44132.29,44850.91,49048.26618
1349,2021-09-11,44842.2,45987.93,44722.22,45173.69,30440.4081
1350,2021-09-12,45173.68,46460.0,44742.06,46025.24,32094.28052
1351,2021-09-13,46025.23,46880.0,43370.0,44940.73,65429.15056
1352,2021-09-14,44940.72,47250.0,44594.44,47111.52,44855.85099
1353,2021-09-15,47103.28,48500.0,46682.32,48121.41,43204.71174
1354,2021-09-16,48121.4,48557.0,47021.1,47737.82,40725.08895
1355,2021-09-17,47737.81,48150.0,46699.56,47299.98,34461.92776
1356,2021-09-18,47299.98,48843.2,47035.56,48292.74,30906.47038
1357,2021-09-19,48292.75,48372.83,46829.18,47241.75,29847.24349
1358,2021-09-20,47241.75,47347.25,42500.0,43015.62,78003.52444
1359,2021-09-21,43016.64,43639.0,39600.0,40734.38,84534.08049
1360,2021-09-22,40734.09,44000.55,40565.39,43543.61,58349.05542
1361,2021-09-23,43546.37,44978.0,43069.09,44865.26,48699.57655
1362,2021-09-24,44865.26,45200.0,40675.0,42810.57,84113.42629
1363,2021-09-25,42810.58,42966.84,41646.28,42670.64,33594.57189
1364,2021-09-26,42670.63,43950.0,40750.0,43160.9,49879.99765
1365,2021-09-27,43160.9,44350.0,42098.0,42147.35,39776.84383
1366,2021-09-28,42147.35,42787.38,40888.0,41026.54,43372.2624
1367,2021-09-29,41025.01,42590.0,40753.88,41524.28,33511.53487
1368,2021-09-30,41524.29,44141.37,41410.17,43824.1,46381.22781
1369,2021-10-01,43820.01,48495.0,43283.03,48141.61,66244.87492
1370,2021-10-02,48141.6,48336.59,47430.18,47634.9,30508.98131
1371,2021-10-03,47634.89,49228.08,47088.0,48200.01,30825.05601
1372,2021-10-04,48200.01,49536.12,46891.0,49224.94,46796.49372
1373,2021-10-05,49224.93,51886.3,49022.4,51471.99,52125.66793
1374,2021-10-06,51471.99,55750.0,50382.41,55315.0,79877.54518
1375,2021-10-07,55315.0,55332.31,53357.0,53785.22,54917.37766
1376,2021-10-08,53785.22,56100.0,53617.61,53951.43,46160.25785
1377,2021-10-09,53955.67,55489.0,53661.67,54949.72,55177.08013
1378,2021-10-10,54949.72,56561.31,54080.0,54659.0,89237.83613
1379,2021-10-11,54659.01,57839.04,54415.06,57471.35,52933.16575
1380,2021-10-12,57471.35,57680.0,53879.0,55996.93,53471.2855
1381,2021-10-13,55996.91,57777.0,54167.19,57367.0,55808.44492
1382,2021-10-14,57370.83,58532.54,56818.05,57347.94,43053.33678
1383,2021-10-15,57347.94,62933.0,56850.0,61672.42,82512.90802
1384,2021-10-16,61672.42,62378.42,60150.0,60875.57,35467.88096
1385,2021-10-17,60875.57,61718.39,58963.0,61528.33,39099.24124
1386,2021-10-18,61528.32,62695.78,59844.45,62009.84,51798.44844
1387,2021-10-19,62005.6,64486.0,61322.22,64280.59,53628.10774
1388,2021-10-20,64280.59,67000.0,63481.4,66001.41,51428.93486
1389,2021-10-21,66001.4,66639.74,62000.0,62193.15,68538.64537
1390,2021-10-22,62193.15,63732.39,60000.0,60688.22,52119.35886
1391,2021-10-23,60688.23,61747.64,59562.15,61286.75,27626.93678
1392,2021-10-24,61286.75,61500.0,59510.63,60852.22,31226.57676
1393,2021-10-25,60852.22,63710.63,60650.0,63078.78,36853.83806
1394,2021-10-26,63078.78,63293.48,59817.55,60328.81,40217.50083
1395,2021-10-27,60328.81,61496.0,58000.0,58413.44,62124.49016
1396,2021-10-28,58413.44,62499.0,57820.0,60575.89,61056.35301
1397,2021-10-29,60575.9,62980.0,60174.81,62253.71,43973.90414
1398,2021-10-30,62253.7,62359.25,60673.0,61859.19,31478.12566
1399,2021-10-31,61859.19,62405.3,59945.36,61299.8,39267.63794
1400,2021-11-01,61299.81,62437.74,59405.0,60911.11,44687.66672
1401,2021-11-02,60911.12,64270.0,60624.68,63219.99,46368.2841
1402,2021-11-03,63220.57,63500.0,60382.76,62896.48,43336.09049
1403,2021-11-04,62896.49,63086.31,60677.01,61395.01,35930.93314
1404,2021-11-05,61395.01,62595.72,60721.0,60937.12,31604.48749
1405,2021-11-06,60940.18,61560.49,60050.0,61470.61,25590.57408
1406,2021-11-07,61470.62,63286.35,61322.78,63273.59,25515.6883
1407,2021-11-08,63273.58,67789.0,63273.58,67525.83,54442.09455
1408,2021-11-09,67525.82,68524.25,66222.4,66947.66,44661.37807
1409,2021-11-10,66947.67,69000.0,62822.9,64882.43,65171.50405
1410,2021-11-11,64882.42,65600.07,64100.0,64774.26,37237.98058
1411,2021-11-12,64774.25,65450.7,62278.0,64122.23,44490.10816
1412,2021-11-13,64122.22,65000.0,63360.22,64380.0,22504.97383
1413,2021-11-14,64380.01,65550.51,63576.27,65519.1,25705.07347
1414,2021-11-15,65519.11,66401.82,63400.0,63606.74,37829.37124
1415,2021-11-16,63606.73,63617.31,58574.07,60058.87,77455.15609
1416,2021-11-17,60058.87,60840.23,58373.0,60344.87,46289.38491
1417,2021-11-18,60344.86,60976.0,56474.26,56891.62,62146.99931
1418,2021-11-19,56891.62,58320.0,55600.0,58052.24,50715.88726
1419,2021-11-20,58057.1,59845.0,57353.0,59707.51,33811.5901
1420,2021-11-21,59707.52,60029.76,58486.65,58622.02,31902.22785
1421,2021-11-22,58617.7,59444.0,55610.0,56247.18,51724.32047
1422,2021-11-23,56243.83,58009.99,55317.0,57541.27,49917.85017
1423,2021-11-24,57541.26,57735.0,55837.0,57138.29,39612.04964
1424,2021-11-25,57138.29,59398.9,57000.0,58960.36,42153.51522
1425,2021-11-26,58960.37,59150.0,53500.0,53726.53,65927.87066
1426,2021-11-27,53723.72,55280.0,53610.0,54721.03,29716.99957
1427,2021-11-28,54716.47,57445.05,53256.64,57274.88,36163.7137
1428,2021-11-29,57274.89,58865.97,56666.67,57776.25,40125.28009
1429,2021-11-30,57776.25,59176.99,55875.55,56950.56,49161.05194
1430,2021-12-01,56950.56,59053.55,56458.01,57184.07,44956.63656
1431,2021-12-02,57184.07,57375.47,55777.77,56480.34,37574.05976
1432,2021-12-03,56484.26,57600.0,51680.0,53601.05,58927.69027
1433,2021-12-04,53601.05,53859.1,42000.3,49152.47,114203.3737
1434,2021-12-05,49152.46,49699.05,47727.21,49396.33,45580.82012
1435,2021-12-06,49396.32,50891.11,47100.0,50441.92,58571.21575
1436,2021-12-07,50441.91,51936.33,50039.74,50588.95,38253.46877
1437,2021-12-08,50588.95,51200.0,48600.0,50471.19,38425.92466
1438,2021-12-09,50471.19,50797.76,47320.0,47545.59,37692.68665
1439,2021-12-10,47535.9,50125.0,46852.0,47140.54,44233.57391
1440,2021-12-11,47140.54,49485.71,46751.0,49389.99,28889.19358
1441,2021-12-12,49389.99,50777.0,48638.0,50053.9,26017.93421
1442,2021-12-13,50053.9,50189.97,45672.75,46702.75,50869.52093
1443,2021-12-14,46702.76,48700.41,46290.0,48343.28,39955.98445
1444,2021-12-15,48336.95,49500.0,46547.0,48864.98,51629.181
1445,2021-12-16,48864.98,49436.43,47511.0,47632.38,31949.86739
1446,2021-12-17,47632.38,47995.96,45456.0,46131.2,43104.4887
1447,2021-12-18,46133.83,47392.37,45500.0,46834.48,25020.05271
1448,2021-12-19,46834.47,48300.01,46406.91,46681.23,29305.70665
1449,2021-12-20,46681.24,47537.57,45558.85,46914.16,35848.50609
1450,2021-12-21,46914.17,49328.96,46630.0,48889.88,37713.92924
1451,2021-12-22,48887.59,49576.13,48421.87,48588.16,27004.2022
1452,2021-12-23,48588.17,51375.0,47920.42,50838.81,35192.54046
1453,2021-12-24,50838.82,51810.0,50384.43,50820.0,31661.94946
1454,2021-12-25,50819.99,51156.23,50142.32,50399.66,19135.51613
1455,2021-12-26,50399.67,51280.0,49412.0,50775.49,22569.88914
1456,2021-12-27,50775.48,52088.0,50449.0,50701.44,28779.58212
1457,2021-12-28,50701.44,50704.05,47313.01,47543.74,45853.33924
1458,2021-12-29,47543.74,48139.08,46096.99,46464.66,39498.87
1459,2021-12-30,46464.66,47900.0,45900.0,47120.87,30352.29569
1460,2021-12-31,47120.88,48548.26,45678.0,46216.93,34937.99796
1461,2022-01-01,46216.93,47954.63,46208.37,47722.65,19604.46325
1462,2022-01-02,47722.66,47990.0,46654.0,47286.18,18340.4604
1463,2022-01-03,47286.18,47570.0,45696.0,46446.1,27662.0771
1464,2022-01-04,46446.1,47557.54,45500.0,45832.01,35491.4136
1465,2022-01-05,45832.01,47070.0,42500.0,43451.13,51784.11857
1466,2022-01-06,43451.14,43816.0,42430.58,43082.31,38880.37305
1467,2022-01-07,43082.3,43145.83,40610.0,41566.48,54836.50818
1468,2022-01-08,41566.48,42300.0,40501.0,41679.74,32952.73111
1469,2022-01-09,41679.74,42786.7,41200.02,41864.62,22724.39426
1470,2022-01-10,41864.62,42248.5,39650.0,41822.49,50729.17019
1471,2022-01-11,41822.49,43100.0,41268.93,42729.29,37296.43729
1472,2022-01-12,42729.29,44322.0,42450.0,43902.66,33943.2928
1473,2022-01-13,43902.65,44500.0,42311.22,42560.11,34910.87762
1474,2022-01-14,42558.35,43448.78,41725.95,43059.96,32640.88292
1475,2022-01-15,43059.96,43800.0,42555.0,43084.29,21936.05616
1476,2022-01-16,43084.29,43475.0,42581.79,43071.66,20602.35271
1477,2022-01-17,43071.66,43176.18,41540.42,42201.62,27562.08613
1478,2022-01-18,42201.63,42691.0,41250.0,42352.12,29324.08257
1479,2022-01-19,42352.12,42559.13,41138.56,41660.01,31685.72159
1480,2022-01-20,41660.0,43505.0,40553.31,40680.91,42330.33953
1481,2022-01-21,40680.92,41100.0,35440.45,36445.31,88860.892
1482,2022-01-22,36445.31,36835.22,34008.0,35071.42,90471.33896
1483,2022-01-23,35071.42,36499.0,34601.01,36244.55,44279.52354
1484,2022-01-24,36244.55,37550.0,32917.17,36660.35,91904.75321
1485,2022-01-25,36660.35,37545.14,35701.0,36958.32,49232.40183
1486,2022-01-26,36958.32,38919.98,36234.63,36809.34,69830.16036
1487,2022-01-27,36807.24,37234.47,35507.01,37160.1,53020.87934
1488,2022-01-28,37160.11,38000.0,36155.01,37716.56,42154.26956
1489,2022-01-29,37716.57,38720.74,37268.44,38166.84,26129.49682
1490,2022-01-30,38166.83,38359.26,37351.63,37881.76,21430.66527
1491,2022-01-31,37881.75,38744.0,36632.61,38466.9,36855.2458
1492,2022-02-01,38466.9,39265.2,38000.0,38694.59,34574.44663
1493,2022-02-02,38694.59,38855.92,36586.95,36896.36,35794.6813
1494,2022-02-03,36896.37,37387.0,36250.0,37311.61,32081.10999
1495,2022-02-04,37311.98,41772.33,37026.73,41574.25,64703.95874
1496,2022-02-05,41571.7,41913.69,40843.01,41382.59,32532.34372
1497,2022-02-06,41382.6,42656.0,41116.56,42380.87,22405.16704
1498,2022-02-07,42380.87,44500.5,41645.85,43839.99,51060.62006
1499,2022-02-08,43839.99,45492.0,42666.0,44042.99,64880.29387
1500,2022-02-09,44043.0,44799.0,43117.92,44372.72,34428.16729
1501,2022-02-10,44372.71,45821.0,43174.01,43495.44,62357.29091
1502,2022-02-11,43495.44,43920.0,41938.51,42373.73,44975.1687
1503,2022-02-12,42373.73,43079.49,41688.88,42217.87,26556.85681
1504,2022-02-13,42217.87,42760.0,41870.0,42053.66,17732.08113
1505,2022-02-14,42053.65,42842.4,41550.56,42535.94,34010.1306
1506,2022-02-15,42535.94,44751.4,42427.03,44544.86,38095.19576
1507,2022-02-16,44544.85,44549.97,43307.0,43873.56,28471.8727
1508,2022-02-17,43873.56,44164.71,40073.21,40515.7,47245.99494
1509,2022-02-18,40515.71,40959.88,39450.0,39974.44,43845.92241
1510,2022-02-19,39974.45,40444.32,39639.03,40079.17,18042.0551
1511,2022-02-20,40079.17,40125.44,38000.0,38386.89,33439.29011
1512,2022-02-21,38386.89,39494.35,36800.0,37008.16,62347.68496
1513,2022-02-22,37008.16,38429.0,36350.0,38230.33,53785.94589
1514,2022-02-23,38230.33,39249.93,37036.79,37250.01,43560.732
1515,2022-02-24,37250.02,39843.0,34322.28,38327.21,120476.2946
1516,2022-02-25,38328.68,39683.53,38014.37,39219.17,56574.57125
1517,2022-02-26,39219.16,40348.45,38573.18,39116.72,29361.2568
1518,2022-02-27,39116.73,39855.7,37000.0,37699.07,46229.44719
1519,2022-02-28,37699.08,44225.84,37450.17,43160.0,73945.63858
1520,2022-03-01,43160.0,44949.0,42809.98,44421.2,61743.09873
1521,2022-03-02,44421.2,45400.0,43334.09,43892.98,57782.65081
1522,2022-03-03,43892.99,44101.12,41832.28,42454.0,50940.61021
1523,2022-03-04,42454.0,42527.3,38550.0,39148.66,61964.68498
1524,2022-03-05,39148.65,39613.24,38407.59,39397.96,30363.13341
1525,2022-03-06,39397.97,39693.87,38088.57,38420.81,39677.26158
1526,2022-03-07,38420.8,39547.57,37155.0,37988.0,63994.11559
1527,2022-03-08,37988.01,39362.08,37867.65,38730.63,55583.06638
1528,2022-03-09,38730.63,42594.06,38656.45,41941.71,67392.58799
1529,2022-03-10,41941.7,42039.63,38539.73,39422.0,71962.93154
1530,2022-03-11,39422.01,40236.26,38223.6,38729.57,59018.7642
1531,2022-03-12,38729.57,39486.71,38660.52,38807.36,24034.36432
1532,2022-03-13,38807.35,39310.0,37578.51,37777.34,32791.82359
1533,2022-03-14,37777.35,39947.12,37555.0,39671.37,46945.45375
1534,2022-03-15,39671.37,39887.61,38098.33,39280.33,46015.54926
1535,2022-03-16,39280.33,41718.0,38828.48,41114.0,88120.76167
1536,2022-03-17,41114.01,41478.82,40500.0,40917.9,37189.38087
1537,2022-03-18,40917.89,42325.02,40135.04,41757.51,45408.00969
1538,2022-03-19,41757.51,42400.0,41499.29,42201.13,29067.18108
1539,2022-03-20,42201.13,42296.26,40911.0,41262.11,30653.33468
1540,2022-03-21,41262.11,41544.22,40467.94,41002.25,39426.24877
1541,2022-03-22,41002.26,43361.0,40875.51,42364.13,59454.94294
1542,2022-03-23,42364.13,43025.96,41751.47,42882.76,40828.87039
1543,2022-03-24,42882.76,44220.89,42560.46,43991.46,56195.12374
1544,2022-03-25,43991.46,45094.14,43579.0,44313.16,54614.43648
1545,2022-03-26,44313.16,44792.99,44071.97,44511.27,23041.61741
1546,2022-03-27,44511.27,46999.0,44421.46,46827.76,41874.91071
1547,2022-03-28,46827.76,48189.84,46663.56,47122.21,58949.2614
1548,2022-03-29,47122.21,48096.47,46950.85,47434.8,36772.28457
1549,2022-03-30,47434.79,47700.22,46445.42,47067.99,40947.2085
1550,2022-03-31,47067.99,47600.0,45200.0,45510.34,48645.12667
1551,2022-04-01,45510.35,46720.09,44200.0,46283.49,56271.06474
1552,2022-04-02,46283.49,47213.0,45620.0,45811.0,37073.53582
1553,2022-04-03,45810.99,47444.11,45530.92,46407.35,33394.67794
1554,2022-04-04,46407.36,46890.71,45118.0,46580.51,44641.87514
1555,2022-04-05,46580.5,47200.0,45353.81,45497.55,42192.74852
1556,2022-04-06,45497.54,45507.14,43121.0,43170.47,60849.32936
1557,2022-04-07,43170.47,43900.99,42727.35,43444.19,37396.54156
1558,2022-04-08,43444.2,43970.62,42107.14,42252.01,42375.04203
1559,2022-04-09,42252.02,42800.0,42125.48,42753.97,17891.66047
1560,2022-04-10,42753.96,43410.3,41868.0,42158.85,22771.09403
1561,2022-04-11,42158.85,42414.71,39200.0,39530.45,63560.44721
1562,2022-04-12,39530.45,40699.0,39254.63,40074.94,57751.01778
1563,2022-04-13,40074.95,41561.31,39588.54,41147.79,41342.27254
1564,2022-04-14,41147.78,41500.0,39551.94,39942.38,36807.01401
1565,2022-04-15,39942.37,40870.36,39766.4,40551.9,24026.35739
1566,2022-04-16,40551.9,40709.35,39991.55,40378.71,15805.44718
1567,2022-04-17,40378.7,40595.67,39546.17,39678.12,19988.49259
1568,2022-04-18,39678.11,41116.73,38536.51,40801.13,54243.49575
1569,2022-04-19,40801.13,41760.0,40571.0,41493.18,35788.85843
1570,2022-04-20,41493.19,42199.0,40820.0,41358.19,40877.35041
1571,2022-04-21,41358.19,42976.0,39751.0,40480.01,59316.27657
1572,2022-04-22,40480.01,40795.06,39177.0,39709.18,46664.0196
1573,2022-04-23,39709.19,39980.0,39285.0,39441.6,20291.42375
1574,2022-04-24,39441.61,39940.0,38929.62,39450.13,26703.61186
1575,2022-04-25,39450.12,40616.0,38200.0,40426.08,63037.12784
1576,2022-04-26,40426.08,40797.31,37702.26,38112.65,66650.258
1577,2022-04-27,38112.64,39474.72,37881.31,39235.72,57083.12272
1578,2022-04-28,39235.72,40372.63,38881.43,39742.07,56086.6715
1579,2022-04-29,39742.06,39925.25,38175.0,38596.11,51453.65715
